Delivery_person_Age,Delivery_person_Ratings,Distance_km,Order_to_pickup_min,multiple_deliveries,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,Festival,City,Time_taken(min)
22,5.0,5.959018323622379,15.0,0,fog,medium,drinks,motorcycle,no,urban,19
37,4.5,11.93753737730982,5.0,1,sandstorms,jam,meal,scooter,no,metropolitian,26
29,4.7,11.9165950600701,15.0,1,sunny,low,meal,motorcycle,no,metropolitian,21
29,4.9,17.29786575291325,15.0,0,windy,low,meal,scooter,no,metropolitian,15
35,5.0,13.405500819756533,15.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,19
36,4.5,6.29013467763468,5.0,1,sandstorms,high,snack,scooter,no,metropolitian,25
30,4.8,19.658727827948923,15.0,1,sandstorms,medium,meal,scooter,no,metropolitian,25
29,4.1,16.63859018321037,10.0,1,cloudy,medium,buffet,scooter,no,metropolitian,38
21,4.7,4.5967456266495255,10.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,25
33,4.4,5.968985457275438,10.0,1,cloudy,high,drinks,scooter,no,metropolitian,39
28,4.9,8.937880155829204,10.0,0,fog,low,drinks,scooter,no,metropolitian,14
33,4.3,19.688308620509062,5.0,2,cloudy,medium,drinks,motorcycle,no,metropolitian,42
20,4.6,19.620419296539986,10.0,0,stormy,low,buffet,motorcycle,no,urban,14
36,4.5,6.2422824913122765,15.0,1,sunny,medium,meal,motorcycle,no,metropolitian,26
30,4.5,6.210069011405746,10.0,0,windy,medium,buffet,scooter,no,metropolitian,25
29,4.6,4.717601092054723,15.0,0,fog,medium,meal,motorcycle,no,urban,11
28,4.5,16.852118690780628,5.0,0,windy,jam,snack,motorcycle,no,metropolitian,21
27,4.8,6.105221374384473,5.0,1,stormy,medium,drinks,motorcycle,no,metropolitian,12
27,4.8,6.232180611484166,15.0,0,cloudy,high,buffet,motorcycle,no,metropolitian,22
36,4.6,4.596534542243907,10.0,0,fog,jam,meal,motorcycle,no,metropolitian,34
27,4.8,10.906065218662736,15.0,1,windy,jam,buffet,motorcycle,no,metropolitian,25
29,4.6,7.763183552897837,5.0,1,sandstorms,jam,snack,scooter,no,metropolitian,11
28,4.6,7.760775621293676,5.0,1,stormy,medium,snack,motorcycle,no,metropolitian,11
37,4.8,9.348431884826278,15.0,1,sunny,jam,meal,motorcycle,no,metropolitian,22
34,5.0,13.427981831457974,15.0,0,stormy,low,meal,motorcycle,no,metropolitian,25
33,3.6,10.906379593113723,15.0,0,sunny,jam,drinks,scooter,no,metropolitian,32
35,4.6,13.98951205355768,10.0,1,windy,low,drinks,scooter,no,metropolitian,17
25,4.6,17.29786575291325,15.0,1,fog,low,buffet,motorcycle,no,metropolitian,23
31,4.0,20.18125982649362,10.0,0,sandstorms,jam,buffet,motorcycle,no,metropolitian,46
37,4.7,1.5526496306637072,10.0,2,stormy,high,meal,motorcycle,no,urban,49
20,5.0,1.5545063790428728,5.0,0,sunny,low,buffet,electric_scooter,no,urban,22
37,4.5,2.976548916105109,10.0,1,windy,high,drinks,scooter,no,metropolitian,27
32,4.6,20.253686339517458,10.0,1,stormy,low,snack,scooter,no,urban,28
36,4.9,20.853426491969202,15.0,1,windy,low,meal,scooter,no,metropolitian,28
26,4.7,13.830779932927063,10.0,1,stormy,jam,buffet,motorcycle,no,metropolitian,26
20,4.5,9.055898607912091,10.0,1,sunny,jam,snack,motorcycle,no,metropolitian,41
24,4.2,4.4691938252042425,10.0,0,fog,jam,meal,scooter,no,metropolitian,31
39,4.7,10.587732954177069,15.0,1,stormy,jam,snack,motorcycle,no,metropolitian,26
39,4.6,9.075228438646324,15.0,1,sunny,low,drinks,motorcycle,no,urban,21
22,4.6,1.5527615060238593,15.0,1,windy,low,meal,scooter,no,metropolitian,17
30,4.5,9.19149730046093,10.0,1,stormy,jam,buffet,motorcycle,no,urban,26
39,4.4,20.18269322461139,15.0,2,cloudy,medium,buffet,motorcycle,no,metropolitian,44
31,4.4,10.427208660422918,10.0,1,sandstorms,medium,meal,motorcycle,no,metropolitian,43
27,4.6,10.868130915669624,5.0,0,windy,medium,meal,motorcycle,no,metropolitian,25
37,4.6,1.5367158933394087,10.0,1,cloudy,low,buffet,scooter,no,urban,15
24,4.9,4.544215521132343,15.0,1,sunny,jam,buffet,scooter,no,urban,17
37,4.5,16.901828274275406,5.0,1,windy,low,meal,motorcycle,no,urban,23
22,5.0,10.723264172167632,10.0,1,sandstorms,low,buffet,motorcycle,no,metropolitian,16
27,5.0,6.146622187550208,10.0,1,sandstorms,medium,drinks,scooter,no,urban,24
20,4.6,10.565032566504131,5.0,1,fog,medium,buffet,electric_scooter,no,metropolitian,26
38,4.6,1.5298253586323256,10.0,1,sandstorms,low,snack,motorcycle,no,metropolitian,21
27,3.2,10.756273454297123,10.0,1,sunny,low,snack,scooter,no,metropolitian,36
32,4.7,17.137407700371956,15.0,1,windy,jam,buffet,motorcycle,no,metropolitian,44
28,4.6,7.762510040102141,5.0,0,fog,medium,drinks,scooter,no,urban,14
38,4.5,4.46931202175492,5.0,0,windy,low,drinks,scooter,no,metropolitian,21
20,4.8,10.756770071391887,10.0,1,sandstorms,jam,snack,scooter,no,metropolitian,25
31,4.7,3.025098484224574,15.0,1,cloudy,high,drinks,motorcycle,no,metropolitian,30
21,5.0,17.074904532035713,10.0,1,fog,jam,buffet,motorcycle,no,urban,48
36,4.6,17.0767871164594,15.0,0,fog,low,buffet,motorcycle,no,metropolitian,39
34,4.2,7.447061074885405,10.0,1,cloudy,medium,snack,motorcycle,no,metropolitian,32
28,4.2,9.121425981981247,15.0,0,sandstorms,low,buffet,motorcycle,no,metropolitian,20
38,5.0,10.58695309692162,15.0,1,fog,jam,drinks,motorcycle,no,metropolitian,51
31,4.5,10.881199561003374,15.0,1,sandstorms,low,drinks,scooter,no,metropolitian,17
38,4.6,19.628433732209125,10.0,1,fog,jam,snack,scooter,no,semi-urban,48
35,4.6,1.5522330405305722,5.0,0,windy,high,meal,scooter,no,metropolitian,27
39,4.9,10.60216485230212,5.0,0,stormy,low,snack,motorcycle,no,metropolitian,25
28,4.7,1.4981318605548686,15.0,0,cloudy,high,meal,scooter,no,metropolitian,25
34,4.2,1.5525809531926802,15.0,1,windy,low,drinks,motorcycle,no,metropolitian,32
32,4.7,10.881249731552508,10.0,1,stormy,low,buffet,motorcycle,no,metropolitian,23
33,4.4,20.177913041348635,15.0,1,fog,jam,snack,motorcycle,no,metropolitian,35
21,4.8,1.5294841760997977,15.0,0,stormy,low,snack,scooter,no,urban,12
21,4.0,10.602467987619507,10.0,0,cloudy,jam,buffet,scooter,no,metropolitian,41
31,4.0,19.362530001074916,15.0,1,sandstorms,medium,snack,motorcycle,no,metropolitian,36
29,4.9,7.566949319257016,5.0,1,windy,low,buffet,motorcycle,no,metropolitian,11
26,2.8,16.901828274275406,15.0,0,sunny,low,meal,electric_scooter,no,metropolitian,39
31,5.0,1.55813398149798,15.0,1,stormy,low,drinks,scooter,no,urban,21
39,4.6,7.651068542725116,5.0,0,fog,medium,drinks,motorcycle,no,metropolitian,16
38,5.0,5.9592931098219735,5.0,0,sandstorms,high,snack,scooter,no,metropolitian,31
32,4.5,16.852118690780628,15.0,1,stormy,low,snack,motorcycle,no,metropolitian,25
23,4.6,19.619196710684648,0.0,1,fog,low,meal,motorcycle,no,metropolitian,25
22,4.8,11.91712870001259,15.0,1,sandstorms,jam,drinks,motorcycle,no,metropolitian,15
32,4.5,11.007734763744617,15.0,1,cloudy,jam,drinks,motorcycle,no,metropolitian,40
21,4.9,7.567997138623191,5.0,1,sunny,jam,drinks,scooter,no,urban,17
32,4.6,1.536864059415262,15.0,1,windy,low,buffet,electric_scooter,no,metropolitian,22
30,4.1,4.5411497543865105,5.0,1,cloudy,jam,drinks,scooter,no,urban,34
27,4.5,11.983910535138023,0.0,0,windy,low,meal,motorcycle,no,metropolitian,18
38,4.8,5.959032639454782,10.0,0,sunny,high,meal,electric_scooter,no,urban,18
22,4.7,12.099896960230076,15.0,0,stormy,medium,meal,scooter,no,metropolitian,25
30,4.7,7.762596264580148,15.0,1,fog,low,drinks,motorcycle,no,urban,28
33,4.9,4.663439017652667,15.0,1,cloudy,medium,meal,motorcycle,no,urban,31
20,5.0,19.894269594418525,5.0,2,fog,medium,meal,motorcycle,no,metropolitian,42
22,4.6,1.5545020843140125,10.0,1,fog,low,snack,motorcycle,no,metropolitian,23
38,4.8,4.528183776759067,10.0,1,windy,medium,meal,motorcycle,no,metropolitian,29
28,4.6,4.560740459631507,15.0,1,stormy,jam,drinks,motorcycle,no,urban,29
33,4.7,12.418394742110447,5.0,1,sunny,low,drinks,scooter,no,metropolitian,28
31,4.7,16.85270156392274,5.0,1,sandstorms,low,buffet,motorcycle,no,urban,28
38,5.0,6.147092755626801,15.0,1,stormy,medium,drinks,scooter,no,metropolitian,31
30,5.0,10.868263117988388,10.0,1,stormy,jam,meal,motorcycle,no,metropolitian,27
22,4.2,3.145067434621583,10.0,1,stormy,low,snack,motorcycle,no,metropolitian,24
33,4.9,10.7555029596215,15.0,1,sunny,low,snack,motorcycle,no,metropolitian,28
36,4.7,16.600272418856072,10.0,1,sunny,low,snack,scooter,no,urban,19
33,4.1,3.1047859175295125,10.0,1,windy,low,snack,motorcycle,no,metropolitian,24
34,4.7,12.256687342592269,0.0,0,sunny,low,buffet,electric_scooter,no,metropolitian,20
35,4.9,4.596439723177665,5.0,1,cloudy,medium,snack,motorcycle,no,metropolitian,28
26,4.6,6.080888252609821,15.0,0,sunny,high,buffet,motorcycle,no,metropolitian,18
32,4.9,12.580267822400963,15.0,1,fog,medium,drinks,scooter,no,urban,41
21,4.6,5.959357904254251,10.0,0,sandstorms,high,drinks,motorcycle,no,urban,22
32,4.8,7.562478890452318,10.0,1,windy,jam,drinks,motorcycle,no,metropolitian,28
30,4.9,9.175565157006737,10.0,1,fog,medium,meal,motorcycle,no,metropolitian,30
35,5.0,17.07353769061412,15.0,1,windy,low,snack,motorcycle,no,urban,17
37,4.9,9.315028811002955,5.0,0,fog,low,buffet,motorcycle,no,urban,15
21,4.6,11.007734763744617,15.0,1,cloudy,low,drinks,motorcycle,no,metropolitian,22
38,4.9,13.68204452608078,10.0,1,sandstorms,medium,buffet,motorcycle,no,metropolitian,29
36,4.6,17.07799287216204,5.0,0,sunny,jam,snack,motorcycle,no,metropolitian,26
27,4.7,6.218030984114243,10.0,0,sunny,high,snack,scooter,no,metropolitian,10
37,4.7,7.44855797957408,10.0,1,cloudy,medium,snack,scooter,no,urban,15
29,4.8,13.768718508386595,15.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,36
39,4.0,10.587145367062044,10.0,1,sandstorms,medium,meal,motorcycle,no,metropolitian,35
23,4.6,4.663493139918665,10.0,0,fog,medium,drinks,scooter,no,metropolitian,12
31,4.6,20.85246594803466,5.0,1,stormy,medium,snack,motorcycle,no,metropolitian,25
33,4.6,1.5321262845594088,15.0,1,sandstorms,high,drinks,motorcycle,no,metropolitian,47
25,5.0,10.64105130998624,15.0,1,sunny,jam,drinks,scooter,no,metropolitian,15
33,4.7,3.0405415100027917,15.0,0,sunny,high,drinks,scooter,no,urban,21
20,4.7,7.5620699721624804,15.0,1,fog,jam,drinks,motorcycle,no,metropolitian,32
34,4.6,6.040512901945428,15.0,1,cloudy,high,meal,motorcycle,no,metropolitian,30
33,4.9,14.15280068944862,10.0,0,stormy,medium,buffet,motorcycle,no,metropolitian,23
26,4.8,16.852834881460105,5.0,1,cloudy,jam,drinks,scooter,no,metropolitian,35
32,4.9,6.232177403679017,10.0,1,fog,medium,snack,electric_scooter,no,metropolitian,17
26,4.9,7.601874226722028,15.0,0,fog,medium,buffet,motorcycle,no,urban,15
33,4.9,12.074255310176673,5.0,1,stormy,medium,drinks,motorcycle,no,urban,30
30,4.5,12.29378731203682,10.0,1,sandstorms,low,snack,scooter,no,metropolitian,22
31,4.4,11.007734763744617,10.0,2,sandstorms,jam,snack,electric_scooter,no,metropolitian,34
38,4.6,4.537400479091801,10.0,1,stormy,jam,snack,motorcycle,no,metropolitian,34
32,4.9,20.181059137197778,5.0,1,fog,medium,drinks,scooter,no,metropolitian,31
24,4.9,10.565128845647761,15.0,2,cloudy,jam,meal,motorcycle,no,metropolitian,42
24,4.8,4.5607604314529,5.0,1,fog,jam,buffet,scooter,no,metropolitian,29
28,4.8,6.08091814244962,5.0,1,fog,high,buffet,scooter,no,metropolitian,24
33,5.0,10.906058503327221,0.0,1,stormy,low,drinks,scooter,no,urban,21
23,4.9,13.58258356489648,15.0,0,stormy,medium,buffet,motorcycle,no,urban,24
24,4.7,12.107326941360846,10.0,1,windy,medium,snack,motorcycle,no,metropolitian,24
24,4.9,10.757204708670502,5.0,1,fog,low,drinks,motorcycle,no,metropolitian,23
25,4.8,1.4897806686912982,10.0,1,cloudy,low,buffet,motorcycle,no,urban,17
33,4.8,13.583143866695133,10.0,1,fog,jam,buffet,motorcycle,no,metropolitian,43
38,4.0,9.348325936764454,5.0,1,stormy,low,buffet,motorcycle,no,metropolitian,27
28,4.9,13.97065239831014,10.0,1,stormy,jam,buffet,scooter,no,metropolitian,28
20,4.8,4.527535939190659,10.0,1,fog,low,snack,motorcycle,no,metropolitian,16
35,4.9,1.5263994754502583,10.0,0,fog,low,snack,scooter,no,metropolitian,17
29,4.6,17.29786575291325,5.0,1,stormy,low,drinks,electric_scooter,no,metropolitian,18
32,4.5,1.4923568262398723,15.0,1,cloudy,low,meal,motorcycle,no,metropolitian,22
31,4.5,6.1288740968464825,5.0,0,cloudy,high,meal,motorcycle,no,metropolitian,30
37,4.6,1.5093571915760948,10.0,1,sunny,high,buffet,scooter,no,urban,23
26,4.7,6.29013467763468,5.0,1,fog,high,buffet,motorcycle,no,metropolitian,33
27,4.8,7.761768725951355,0.0,1,sandstorms,low,buffet,motorcycle,no,metropolitian,13
24,4.9,17.29786575291325,15.0,0,cloudy,jam,buffet,motorcycle,no,urban,38
33,4.1,9.314781588433535,5.0,1,sandstorms,jam,drinks,motorcycle,no,metropolitian,32
20,4.7,3.0253210909321173,15.0,1,windy,low,snack,motorcycle,no,metropolitian,19
31,4.1,4.717601092054723,10.0,1,fog,jam,meal,motorcycle,no,metropolitian,34
21,4.8,14.022476786450992,5.0,1,stormy,jam,drinks,scooter,no,metropolitian,23
39,4.6,1.514793721388757,15.0,1,fog,low,meal,motorcycle,no,metropolitian,17
39,4.7,12.293677673573285,10.0,1,sunny,low,drinks,scooter,no,metropolitian,16
21,4.7,7.601245065529116,15.0,1,windy,medium,buffet,motorcycle,no,metropolitian,15
39,5.0,11.007734763744617,10.0,0,sunny,jam,buffet,scooter,no,metropolitian,22
21,4.6,10.590448391072325,5.0,1,fog,medium,meal,scooter,no,metropolitian,26
20,4.9,4.656649028065795,10.0,1,cloudy,jam,snack,motorcycle,no,metropolitian,22
39,4.5,13.829314445199353,15.0,1,stormy,medium,buffet,scooter,no,metropolitian,37
33,4.8,20.17903332454877,10.0,1,cloudy,medium,drinks,motorcycle,no,metropolitian,49
27,4.4,20.180908601250216,5.0,1,windy,jam,buffet,motorcycle,no,metropolitian,37
25,4.9,1.5203488928264928,10.0,1,sunny,low,drinks,motorcycle,no,urban,15
35,4.9,2.979599835600764,15.0,1,sunny,low,buffet,motorcycle,no,metropolitian,24
30,4.9,3.0733972976360437,10.0,1,fog,low,buffet,motorcycle,no,urban,28
32,4.9,11.007734763744617,5.0,1,fog,jam,drinks,motorcycle,no,urban,37
23,4.8,4.560783589287684,5.0,1,sunny,jam,buffet,scooter,no,metropolitian,15
30,4.7,10.28096064286712,10.0,1,windy,medium,buffet,scooter,no,metropolitian,27
20,4.7,8.937788557678179,15.0,0,sunny,jam,snack,scooter,no,urban,14
20,4.5,1.5322885596942126,5.0,1,fog,high,meal,motorcycle,no,urban,26
32,4.9,19.916122613819716,10.0,0,windy,low,snack,motorcycle,no,urban,24
34,4.0,12.418408999826822,5.0,3,sandstorms,jam,buffet,motorcycle,no,semi-urban,53
34,5.0,4.656990844808267,15.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,19
34,4.8,4.717601092054723,10.0,0,windy,low,buffet,electric_scooter,no,metropolitian,22
33,4.4,7.448626618603313,15.0,1,fog,jam,buffet,motorcycle,no,metropolitian,31
26,5.0,16.72143013885536,10.0,1,sandstorms,jam,drinks,scooter,no,metropolitian,24
39,4.8,4.717601092054723,5.0,1,cloudy,jam,buffet,motorcycle,no,metropolitian,25
31,4.2,7.325558747690406,5.0,0,windy,jam,buffet,motorcycle,no,urban,39
31,4.1,10.255386767982358,15.0,0,fog,low,meal,scooter,no,metropolitian,37
20,4.5,11.719471817434323,5.0,0,sandstorms,jam,buffet,scooter,no,urban,16
26,4.2,6.080949025950904,15.0,1,fog,high,drinks,scooter,no,metropolitian,31
24,4.8,10.64201906419996,15.0,0,stormy,low,buffet,scooter,no,metropolitian,12
24,4.9,16.85256546543028,10.0,1,sandstorms,medium,meal,motorcycle,no,urban,30
37,4.8,3.0274796596976112,10.0,0,cloudy,low,buffet,motorcycle,no,metropolitian,19
28,4.8,7.545174704993206,15.0,0,cloudy,low,drinks,scooter,no,urban,11
24,4.9,6.29013467763468,15.0,1,fog,high,buffet,motorcycle,no,metropolitian,23
21,4.7,9.435201537430714,5.0,1,sandstorms,medium,buffet,motorcycle,no,metropolitian,22
31,4.7,9.192119121311745,10.0,1,sandstorms,medium,drinks,motorcycle,no,metropolitian,25
27,4.8,6.20919924806096,10.0,0,sandstorms,high,drinks,electric_scooter,no,metropolitian,14
38,4.0,1.5298767913547429,15.0,1,sandstorms,low,drinks,motorcycle,no,metropolitian,31
28,4.8,1.5322015943257514,5.0,1,sunny,low,buffet,scooter,no,metropolitian,21
39,4.8,7.660957436559021,15.0,1,sunny,jam,meal,motorcycle,no,urban,25
28,4.5,1.5368199501604665,5.0,1,windy,low,drinks,motorcycle,no,metropolitian,23
24,4.9,6.049757918895211,15.0,1,fog,medium,meal,scooter,no,metropolitian,18
38,4.8,9.081845042090478,10.0,1,sunny,jam,drinks,scooter,no,metropolitian,20
30,4.8,4.588360239493078,5.0,1,sandstorms,jam,meal,motorcycle,no,metropolitian,30
36,4.6,4.610365144357058,5.0,1,fog,jam,meal,motorcycle,no,metropolitian,27
34,5.0,13.583068670275285,10.0,1,cloudy,low,meal,scooter,no,urban,29
33,4.6,1.4651897895461057,15.0,1,windy,low,drinks,scooter,no,metropolitian,23
24,4.7,19.87758403140865,5.0,0,sandstorms,medium,drinks,electric_scooter,no,metropolitian,23
32,4.5,12.43568904742551,10.0,1,sunny,medium,meal,scooter,no,urban,27
32,4.8,4.464810553177668,10.0,1,cloudy,jam,meal,motorcycle,no,metropolitian,28
36,4.9,13.184113175194765,10.0,1,sunny,low,snack,scooter,no,metropolitian,26
39,4.9,3.064508186852737,5.0,1,windy,low,buffet,electric_scooter,no,metropolitian,24
25,4.9,1.554619810773694,10.0,1,fog,low,drinks,motorcycle,no,metropolitian,22
25,4.6,1.5524796373051026,15.0,1,sandstorms,low,drinks,scooter,no,metropolitian,16
27,4.9,10.255054073729376,10.0,1,stormy,medium,meal,scooter,no,metropolitian,24
20,4.8,12.074377562049364,5.0,0,stormy,medium,snack,motorcycle,no,metropolitian,32
24,5.0,13.584306064167167,15.0,1,sandstorms,jam,buffet,motorcycle,no,metropolitian,29
32,5.0,4.539068203248638,5.0,1,stormy,medium,drinks,motorcycle,no,metropolitian,31
25,5.0,1.4883145491309553,5.0,0,windy,low,meal,scooter,no,metropolitian,19
31,4.2,6.232241741133436,5.0,1,fog,high,drinks,scooter,no,metropolitian,38
38,4.9,4.610456146048326,10.0,0,cloudy,medium,drinks,motorcycle,no,urban,27
24,4.6,20.85227883430363,5.0,0,stormy,low,buffet,scooter,no,metropolitian,16
37,4.8,19.91703823583007,10.0,2,stormy,jam,meal,motorcycle,no,metropolitian,43
27,4.7,10.704672233866505,5.0,1,stormy,medium,buffet,motorcycle,no,metropolitian,19
34,4.9,12.074224380435524,5.0,0,windy,medium,snack,motorcycle,no,metropolitian,31
32,4.9,3.0184094452114865,5.0,1,fog,low,drinks,motorcycle,no,urban,21
21,4.9,13.97014466545326,15.0,2,cloudy,jam,buffet,motorcycle,no,urban,47
38,4.8,10.75755477315807,15.0,1,stormy,low,snack,scooter,no,metropolitian,24
38,4.2,11.007734763744617,5.0,1,windy,jam,snack,motorcycle,no,metropolitian,43
31,4.8,3.0408635912257624,10.0,0,sandstorms,high,meal,motorcycle,no,metropolitian,41
22,5.0,10.593374673263735,15.0,3,cloudy,jam,snack,scooter,no,metropolitian,44
28,4.8,9.313528459380548,15.0,0,windy,medium,snack,motorcycle,no,metropolitian,28
35,5.0,3.1051449132268645,10.0,1,fog,low,meal,motorcycle,no,metropolitian,21
34,4.8,7.763607607839511,5.0,0,windy,jam,buffet,electric_scooter,no,metropolitian,30
36,4.5,17.138077427627866,15.0,0,sandstorms,medium,drinks,electric_scooter,no,metropolitian,39
22,4.6,13.970652591255588,10.0,0,fog,jam,drinks,motorcycle,no,metropolitian,47
28,4.9,6.050438648835732,10.0,0,fog,medium,meal,scooter,no,urban,10
35,4.9,7.448560816474598,10.0,1,cloudy,low,buffet,scooter,no,metropolitian,15
23,4.9,5.8740197354186305,5.0,1,fog,high,buffet,motorcycle,no,metropolitian,27
33,4.7,14.04560608367233,10.0,2,fog,medium,snack,motorcycle,no,metropolitian,42
38,4.3,8.937880155829204,5.0,1,fog,medium,drinks,motorcycle,no,metropolitian,33
20,4.3,6.127835452844326,15.0,0,sunny,high,meal,motorcycle,no,metropolitian,46
36,4.9,16.72115728076054,5.0,2,windy,medium,meal,motorcycle,no,urban,48
32,4.2,3.105133735234752,5.0,0,stormy,low,snack,motorcycle,no,metropolitian,20
26,4.5,3.0734222587643045,10.0,1,sandstorms,low,drinks,motorcycle,no,metropolitian,17
34,4.0,19.34366892423054,15.0,0,fog,jam,buffet,scooter,no,metropolitian,39
23,4.9,7.46108739309324,5.0,0,cloudy,low,meal,scooter,no,metropolitian,10
22,4.7,2.97659809337445,5.0,0,windy,high,buffet,motorcycle,no,metropolitian,22
37,4.1,19.661019603214875,5.0,1,sandstorms,medium,buffet,scooter,no,metropolitian,36
32,4.3,12.25659774869038,15.0,1,cloudy,medium,buffet,scooter,no,metropolitian,39
39,4.6,7.790122649763986,15.0,0,cloudy,low,buffet,scooter,no,metropolitian,15
33,4.2,3.116253656338934,10.0,1,stormy,low,snack,motorcycle,no,metropolitian,34
24,4.5,1.5580874730609473,15.0,0,sandstorms,low,drinks,motorcycle,no,metropolitian,28
21,4.1,1.5094642591450969,5.0,1,windy,low,snack,motorcycle,no,metropolitian,24
31,4.8,3.073787868356216,15.0,1,cloudy,high,snack,motorcycle,no,metropolitian,34
35,4.5,4.663432062512584,5.0,1,fog,jam,buffet,electric_scooter,no,metropolitian,27
26,5.0,7.79042498486729,10.0,1,fog,jam,drinks,motorcycle,no,metropolitian,27
20,4.6,8.938093974530164,10.0,0,cloudy,low,buffet,scooter,no,metropolitian,18
23,5.0,12.420345124240976,15.0,1,cloudy,low,buffet,scooter,no,urban,28
23,4.5,16.600060265890743,10.0,0,stormy,medium,buffet,scooter,no,urban,15
35,4.9,4.65819360783491,5.0,0,sunny,medium,drinks,scooter,no,metropolitian,17
38,4.6,4.596251207088927,10.0,1,sunny,medium,drinks,scooter,no,metropolitian,16
30,4.9,9.177683834695673,5.0,1,cloudy,medium,meal,motorcycle,no,urban,29
36,4.5,4.5384079078628705,15.0,1,sunny,medium,drinks,motorcycle,no,metropolitian,23
21,4.9,10.756165907453589,5.0,1,windy,jam,meal,motorcycle,no,metropolitian,17
36,4.6,19.362580183465894,5.0,1,windy,medium,drinks,scooter,no,urban,30
36,4.6,10.71321076429732,10.0,1,fog,jam,buffet,scooter,no,urban,35
